id,name,tip,icon,description,common,group,type,quality,block_max_count,can_destroy,can_sale,coin,min_level_limit,max_level_limit,level,can_use,impact,cool_down,life_time,value,script_id,param_0,param_1,function,can_multi
28911023,item_name_28911023,恶魔猎犬的灵魂,item_level_20+icon_item_xzl,item_detail_28911023,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911023,0
28911024,item_name_28911024,恶魔精华,item_mission+icon_item_emjh,item_detail_28911024,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911024,0
28911025,item_name_28911025,法律资料,item_level_30+icon_item_xj_01,item_detail_28911025,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911025,0
28911026,item_name_28911026,暮光文件,item_level_20+icon_item_jz_03,item_detail_28911026,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911026,0
28911027,item_name_28911027,被禁锢的灵魂,item_level_20+icon_item_xzl,item_detail_28911027,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911027,0
29910001,item_name_29910001,铜币,item_token+token_icon_jyt_01,item_detail_29910001,货币,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910001,0
29910002,item_name_29910002,符石,item_token+token_icon_fs,item_detail_29910002,货币,-1,99,4,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910002,0
29910003,item_name_29910003,荣誉,item_token+token_icon_ry,item_detail_29910003,货币,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910003,0
29910004,item_name_29910004,日常积分,item_token+token_icon_sjjf,item_detail_29910004,货币,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910004,0
29910005,item_name_29910005,活跃值,item_token+token_icon_hyd,item_detail_29910005,活跃度,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910005,0
29910006,item_name_29910006,仓库金币（占坑）,item_token+token_icon_jyt_03,item_detail_29910006,货币,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910006,0
29910007,item_name_29910007,经验点（占坑）,item_token+token_icon_jy,item_detail_29910007,经验,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910007,0
29910008,item_name_29910008,主角经验值,item_token+token_icon_jy,item_detail_29910008,经验,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910008,0
29910009,item_name_29910009,英雄经验值,item_token+token_icon_jy,item_detail_29910009,经验,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910009,0
29910010,item_name_29910010,友好度,item_token+token_icon_yhd,item_detail_29910010,友好度,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910010,0
29910011,item_name_29910011,侠义值,item_token+token_icon_xyz,item_detail_29910011,狭义,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910011,0
29910012,item_name_29910012,冻结的经验点,item_token+token_icon_jy,item_detail_29910012,经验,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910012,0
29910013,item_name_29910013,公会资金,item_token+token_icon_jyt_01,item_detail_29910013,公会维护用的资金,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910013,0
29910014,item_name_29910014,公会贡献,item_token+token_icon_ghgx,item_detail_29910014,在公会中使用,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910014,0
29910015,item_name_29910015,公会红利,item_token+token_icon_jyt_01,item_detail_29910015,公会发放的福利,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910015,0
29910016,item_name_29910016,正义值,item_token+token_icon_zyd,item_detail_29910016,可在正义商店购买道具,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910016,0
29910017,item_name_29910008,主角经验值,item_token+token_icon_jy,item_detail_29910008,经验,-1,99,3,99999999999,1,0,0,0,999,0,0,-1,0,-1,-1,-1,-1,-1,item_function_29910017,0
28911028,item_name_28911028,卡尔加·刺肋的精华,item_mission+icon_item_bs_01,item_detail_28911028,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911028,0
28911029,item_name_28911029,沼泽蝙蝠的粪便,item_mission+icon_item_lp_04,item_detail_28911029,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911029,0
28911030,item_name_28911030,独眉的日记,item_level_10+icon_item_sj_04,item_detail_28911030,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911030,0
28911031,item_name_28911031,塔莎拉的坠饰,item_mission+icon_item_sp_02,item_detail_28911031,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911031,0
28911032,item_name_28911032,野猪训练手册,item_mission+icon_item_sj_13,item_detail_28911032,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911032,0
28911033,item_name_28911033,野猪指挥棒,item_level_20+icon_item_mg,item_detail_28911033,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911033,0
28911034,item_name_28911034,开孔的箱子,item_box+icon_item_zbx_00,item_detail_28911034,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911034,0
28911035,item_name_28911035,蓝叶薯,item_mission+icon_item_h_03,item_detail_28911035,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911035,0
28911036,item_name_28911036,《泰坦神话》,item_level_40+icon_item_sj_11,item_detail_28911036,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911036,0
28911037,item_name_28911037,《堕落者纲要》,item_level_20+icon_item_sj_06,item_detail_28911037,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911037,0
28911038,item_name_28911038,杜安的狂热之心,item_level_20+icon_item_lx,item_detail_28911038,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911038,0
28911039,item_name_28911039,血色之心,item_level_20+icon_item_lx_02,item_detail_28911039,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911039,0
28911040,item_name_28911040,《亡灵的起源》,item_level_20+icon_item_sj_07,item_detail_28911040,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911040,0
28911041,item_name_28911041,信函,item_mission+icon_item_xj_00,item_detail_28911041,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911041,0
28911042,item_name_28911042,沃瑞尔的结婚戒指,item_mission+icon_item_zh_01,item_detail_28911042,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911042,0
28911043,item_name_28911043,《给落雁的信》,item_mission+icon_item_xj_00,item_detail_28911043,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911043,0
28911044,item_name_28911044,《给暗夜男的信》,item_mission+icon_item_xj_00,item_detail_28911044,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911044,0
28911045,item_name_28911045,《给老相好的信》,item_mission+icon_item_xj_00,item_detail_28911045,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911045,0
28911046,item_name_28911046,《给剑圣的信》,item_mission+icon_item_xj_00,item_detail_28911046,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911046,0
28911047,item_name_28911047,《给萨尔的信》,item_mission+icon_item_xj_00,item_detail_28911047,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911047,0
28911048,item_name_28911048,《部落精神》,item_level_40+icon_item_sj_10,item_detail_28911048,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911048,0
28911049,item_name_28911049,加固封印,item_level_10+icon_item_ccq,item_detail_28911049,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911049,0
28911050,item_name_28911050,打扫工具,item_level_20+icon_item_mg,item_detail_28911050,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911050,0
28911051,item_name_28911051,雨露,item_level_40+icon_item_yt_01,item_detail_28911051,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911051,0
28911052,item_name_28911052,毒龙草,item_mission+icon_item_h_03,item_detail_28911052,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911052,0
28911053,item_name_28911053,巴拉克的头颅,item_level_60+icon_item_klt,item_detail_28911053,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911053,0
28911054,item_name_28911054,蝎卵,item_mission+icon_item_bs_06,item_detail_28911054,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911054,0
28911055,item_name_28911055,被窃取的货物,item_level_30+icon_item_ynd,item_detail_28911055,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911055,0
28911056,item_name_28911056,平衡器,item_level_10+icon_item_ccq,item_detail_28911056,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911056,0
28911057,item_name_28911057,发光碎片,item_mission+icon_item_bs_06,item_detail_28911057,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911057,0
28911058,item_name_28911058,机密文件,item_level_20+icon_item_jz_02,item_detail_28911058,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911058,0
28911059,item_name_28911059,徽章,item_mission+icon_item_yshy,item_detail_28911059,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911059,0
28911060,item_name_28911060,卡尔加心脏,item_level_20+icon_item_lx,item_detail_28911060,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911060,0
28911061,item_name_28911061,清理工具,item_mission+icon_item_yyn,item_detail_28911061,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911061,0
28911062,item_name_28911062,探索器,item_level_10+icon_item_ccq,item_detail_28911062,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911062,0
28911063,item_name_28911063,侦测仪,item_level_10+icon_item_ccq,item_detail_28911063,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911063,0
28911064,item_name_28911064,净化卷轴,item_level_20+icon_item_jz_03,item_detail_28911064,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911064,0
28911065,item_name_28911065,《地鼠指挥手册》,item_level_10+icon_item_sj_04,item_detail_28911065,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911065,0
28911066,item_name_28911066,被偷走的银币,item_mission+icon_item_jinbi,item_detail_28911066,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911066,0
28911067,item_name_28911067,变异的钳嘴龟壳,item_mission+icon_item_gk,item_detail_28911067,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911067,0
28911068,item_name_28911068,德鲁伊的宝石,item_mission+icon_item_bs_02,item_detail_28911068,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911068,0
28911069,item_name_28911069,波尔多酒,item_mission+icon_item_yt_05,item_detail_28911069,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911069,0
28911070,item_name_28911070,绿茶叶,item_level_30+icon_item_sy,item_detail_28911070,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911070,0
28911071,item_name_28911071,生命之花,item_mission+icon_item_h_03,item_detail_28911071,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911071,0
28911072,item_name_28911072,冰霜之石,item_mission+icon_item_bs_06,item_detail_28911072,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911072,0
28911073,item_name_28911073,火焰石,item_mission+icon_item_bs_03,item_detail_28911073,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911073,0
28911074,item_name_28911074,暗夜石,item_mission+icon_item_sz,item_detail_28911074,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911074,0
28911075,item_name_28911075,瑟银锭,item_mission+icon_item_gd,item_detail_28911075,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911075,0
28911076,item_name_28911076,磨刀石,item_function+icon_item_fms_01,item_detail_28911076,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911076,0
28911077,item_name_28911077,新奇矿石,item_function+icon_item_fms_02,item_detail_28911077,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911077,0
28911078,item_name_28911078,邪钢锭,item_function+icon_item_fms_03,item_detail_28911078,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911078,0
28911079,item_name_28911079,石皮皮革,item_level_10+icon_item_hm,item_detail_28911079,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911079,0
28911080,item_name_28911080,风暴之鳞,item_mission+icon_item_lp_03,item_detail_28911080,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911080,0
28911081,item_name_28911081,毛布卷,item_mission+icon_item_redj_02,item_detail_28911081,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911081,0
28911082,item_name_28911082,灌魔丝纹布,item_mission+icon_item_redj_05,item_detail_28911082,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911082,0
28911083,item_name_28911083,符文肠线,item_level_20+icon_item_mg,item_detail_28911083,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911083,0
28911084,item_name_28911084,林精棘针,item_mission+icon_item_h_02,item_detail_28911084,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911084,0
28911085,item_name_28911085,青铜锭,item_level_60+icon_item_emjj,item_detail_28911085,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911085,0
28911086,item_name_28911086,火药,item_level_50+icon_item_hy,item_detail_28911086,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911086,0
28911087,item_name_28911087,地狱硫磺,item_mission+icon_item_yszt,item_detail_28911087,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911087,0
28911088,item_name_28911088,铁屑,item_mission+icon_item_lp_04,item_detail_28911088,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911088,0
28911089,item_name_28911089,护目准镜,item_mission+icon_item_jt,item_detail_28911089,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911089,0
28911090,item_name_28911090,混沌水晶,item_mission+icon_item_bs_05,item_detail_28911090,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911090,0
28911091,item_name_28911091,魔光碎片,item_level_60+icon_item_htsp,item_detail_28911091,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911091,0
28911092,item_name_28911092,邪能球茎,item_mission+icon_item_sjp,item_detail_28911092,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911092,0
28911093,item_name_28911093,卡纳精华,item_function+icon_item_lhjh,item_detail_28911093,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911093,0
28911094,item_name_28911094,厚毛皮,item_level_10+icon_item_hm,item_detail_28911094,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911094,0
28911095,item_name_28911095,重皮,item_level_60+icon_item_lp_02,item_detail_28911095,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911095,0
28911096,item_name_28911096,魔皮,item_level_20+icon_item_cb,item_detail_28911096,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911096,0
28911097,item_name_28911097,野兽皮,item_mission+icon_item_redj_01,item_detail_28911097,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911097,0
28911098,item_name_28911098,野兽之麟,item_level_50+icon_item_lp_01,item_detail_28911098,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911098,0
28911099,item_name_28911099,弗伦笔记手稿,item_level_10+icon_item_jz_05,item_detail_28911099,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911099,0
28911100,item_name_28911100,圣洁的书页,item_level_30+icon_item_jz_04,item_detail_28911100,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911100,0
28911101,item_name_28911101,视觉传感器,item_mission+icon_item_tcq,item_detail_28911101,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911101,0
28911102,item_name_28911102,触觉传感器,item_mission+icon_item_tcq,item_detail_28911102,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911102,0
28911103,item_name_28911103,遗失的塔赞日志,item_level_10+icon_item_sj_04,item_detail_28911103,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911103,0
28911104,item_name_28911104,气息传感器,item_mission+icon_item_tcq,item_detail_28911104,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911104,0
28911105,item_name_28911105,存储装置,item_level_10+icon_item_ccq,item_detail_28911105,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911105,0
28911106,item_name_28911106,能量传感器,item_level_10+icon_item_ccq,item_detail_28911106,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911106,0
28911107,item_name_28911107,声音传感器,item_level_10+icon_item_ccq,item_detail_28911107,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911107,0
28911108,item_name_28911108,招募告示,item_level_10+icon_item_jz_05,item_detail_28911108,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911108,0
28911109,item_name_28911109,誓言稿,item_level_20+icon_item_jz_02,item_detail_28911109,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911109,0
28911110,item_name_28911110,封印石,item_function+icon_item_hhs,item_detail_28911110,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911110,0
28911111,item_name_28911111,拉戈斯诺特的小卷轴,item_function+icon_item_sdq,item_detail_28911111,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911111,0
28911112,item_name_28911112,拉戈斯诺特的头颅,item_level_60+icon_item_klt,item_detail_28911112,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911112,0
28911113,item_name_28911113,侦查镜,item_mission+icon_item_jt,item_detail_28911113,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911113,0
28911114,item_name_28911114,枯缩的蜘蛛獠牙,item_mission+icon_item_ly_03,item_detail_28911114,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911114,0
28911115,item_name_28911115,寒冰之王的颅骨,item_level_60+icon_item_klt,item_detail_28911115,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911115,0
28911116,item_name_28911116,弄皱的地图碎片,item_mission+icon_item_redj_01,item_detail_28911116,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911116,0
28911117,item_name_28911117,铁趾的护符,item_mission+icon_item_yszs,item_detail_28911117,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911117,0
28911118,item_name_28911118,给顾问贝尔格拉姆的密信,item_mission+icon_item_xj_00,item_detail_28911118,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911118,0
28911119,item_name_28911119,格瑞姆洛克的护腕,item_mission+icon_item_jt,item_detail_28911119,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911119,0
28911120,item_name_28911120,意志石板,item_mission+icon_item_gd,item_detail_28911120,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911120,0
28911121,item_name_28911121,探索器,item_level_10+icon_item_ccq,item_detail_28911121,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911121,0
28911122,item_name_28911122,破碎的项链,item_mission+icon_item_sz,item_detail_28911122,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911122,0
28911123,item_name_28911123,银锭,item_mission+icon_item_gd,item_detail_28911123,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911123,0
28911124,item_name_28911124,塔瓦斯德的占卜之瓶,item_mission+icon_item_sjp,item_detail_28911124,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911124,0
28911125,item_name_28911125,破碎项链上的红宝石,item_mission+icon_item_bs_03,item_detail_28911125,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911125,0
28911126,item_name_28911126,破碎项链上的蓝宝石,item_mission+icon_item_bs_05,item_detail_28911126,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911126,0
28911127,item_name_28911127,破碎项链上的黄宝石,item_mission+icon_item_bs_01,item_detail_28911127,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911127,0
28911128,item_name_28911128,破碎项链的能量源,item_function+icon_item_hhs,item_detail_28911128,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911128,0
28911129,item_name_28911129,塔瓦斯德的魔法项链,item_mission+icon_item_yszs,item_detail_28911129,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911129,0
28911130,item_name_28911130,野外实验工具包,item_box+icon_item_zbx_01,item_detail_28911130,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911130,0
28911131,item_name_28911131,可用的石化蜥蜴尿液,item_mission+icon_item_yt_06,item_detail_28911131,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911131,0
28911132,item_name_28911132,巫医的药液,item_level_40+icon_item_yt_01,item_detail_28911132,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911132,0
28911133,item_name_28911133,废土水袋,item_box+icon_item_clb_01,item_detail_28911133,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911133,0
28911134,item_name_28911134,探水棒,item_level_20+icon_item_mg,item_detail_28911134,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911134,0
28911135,item_name_28911135,能量源,item_level_10+icon_item_ccq,item_detail_28911135,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911135,0
28911136,item_name_28911136,泽雷利斯的汗水,item_mission+icon_item_yt_06,item_detail_28911136,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911136,0
28911137,item_name_28911137,加兹瑞拉的鳞片,item_mission+icon_item_lp_03,item_detail_28911137,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911137,0
28911138,item_name_28911138,牢笼检测器,item_level_10+icon_item_ccq,item_detail_28911138,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911138,0
