id,group,level,,,,,,,,,,,,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill
157,2,38,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,8745,2058,2058,724,724,407,407,407,407,-1,-1,-1
158,2,39,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,8889,2091,2091,735,735,413,413,413,413,-1,-1,-1
159,2,40,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,10333,2437,2437,915,915,516,516,516,516,-1,-1,-1
160,2,41,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,10478,2471,2471,926,926,523,523,523,523,-1,-1,-1
161,2,42,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,10623,2505,2505,937,937,530,530,530,530,-1,-1,-1
162,2,43,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,10769,2539,2539,948,948,536,536,536,536,-1,-1,-1
163,2,44,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,10914,2573,2573,959,959,543,543,543,543,-1,-1,-1
164,2,45,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,12165,2873,2873,1079,1079,598,598,598,598,-1,-1,-1
165,2,46,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,12312,2908,2908,1090,1090,605,605,605,605,-1,-1,-1
166,2,47,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,12458,2942,2942,1101,1101,611,611,611,611,-1,-1,-1
167,2,48,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,12605,2976,2976,1113,1113,618,618,618,618,-1,-1,-1
168,2,49,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,12751,3010,3010,1124,1124,625,625,625,625,-1,-1,-1
169,2,50,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,15811,3743,3743,1428,1428,764,764,764,764,-1,-1,-1
170,2,51,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,15980,3782,3782,1440,1440,770,770,770,770,-1,-1,-1
171,2,52,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,16148,3821,3821,1453,1453,777,777,777,777,-1,-1,-1
172,2,53,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,16317,3861,3861,1465,1465,784,784,784,784,-1,-1,-1
173,2,54,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,16485,3900,3900,1477,1477,791,791,791,791,-1,-1,-1
174,2,55,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,18186,4316,4316,1644,1644,857,857,857,857,-1,-1,-1
175,2,56,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,18358,4356,4356,1657,1657,864,864,864,864,-1,-1,-1
176,2,57,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,18530,4396,4396,1669,1669,871,871,871,871,-1,-1,-1
177,2,58,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,18701,4436,4436,1682,1682,878,878,878,878,-1,-1,-1
178,2,59,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,18873,4476,4476,1694,1694,884,884,884,884,-1,-1,-1
179,2,60,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,23826,5652,5652,2189,2189,1104,1104,1104,1104,-1,-1,-1
180,3,1,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,135,38,38,19,13,12,12,12,12,-1,-1,-1
181,3,2,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,165,46,46,21,15,18,18,18,18,-1,-1,-1
182,3,3,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,195,55,55,23,17,24,24,24,24,-1,-1,-1
183,3,4,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,225,63,63,26,18,30,30,30,30,-1,-1,-1
184,3,5,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,293,82,82,35,25,36,36,36,36,-1,-1,-1
185,3,6,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,323,90,90,37,27,42,42,42,42,-1,-1,-1
186,3,7,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,353,99,99,39,28,48,48,48,48,-1,-1,-1
187,3,8,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,383,107,107,42,30,54,54,54,54,-1,-1,-1
188,3,9,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,413,116,116,44,31,60,60,60,60,-1,-1,-1
189,3,10,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,780,218,218,76,54,66,66,66,66,-1,-1,-1
190,3,11,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,825,231,231,81,58,72,72,72,72,-1,-1,-1
191,3,12,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,870,244,244,86,61,78,78,78,78,-1,-1,-1
192,3,13,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,964,270,270,100,72,84,84,84,84,-1,-1,-1
193,3,14,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1013,284,284,106,76,90,90,90,90,-1,-1,-1
194,3,15,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,1418,397,397,145,104,96,96,96,96,-1,-1,-1
195,3,16,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,1470,412,412,152,108,102,102,102,102,-1,-1,-1
196,3,17,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,1523,426,426,158,113,108,108,108,108,-1,-1,-1
197,3,18,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,1643,460,460,178,127,114,114,114,114,-1,-1,-1
198,3,19,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,1699,476,476,185,132,120,120,120,120,-1,-1,-1
199,3,20,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,2399,680,680,288,206,150,150,150,150,-1,-1,-1
200,3,21,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,2475,701,701,297,212,156,156,156,156,-1,-1,-1
201,3,22,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,2550,723,723,306,219,162,162,162,162,-1,-1,-1
202,3,23,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,2713,768,768,332,237,168,168,168,168,-1,-1,-1
203,3,24,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,2793,790,790,342,244,174,174,174,174,-1,-1,-1
204,3,25,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,3512,992,992,447,319,204,204,204,204,-1,-1,-1
205,3,26,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,3596,1015,1015,458,327,210,210,210,210,-1,-1,-1
206,3,27,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,3679,1039,1039,468,334,216,216,216,216,-1,-1,-1
207,3,28,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,3868,1092,1092,499,356,222,222,222,222,-1,-1,-1
208,3,29,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,3955,1116,1116,510,365,228,228,228,228,-1,-1,-1
209,3,30,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,5212,1477,1477,752,537,317,317,317,317,-1,-1,-1
210,3,31,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,5317,1506,1506,767,548,323,323,323,323,-1,-1,-1
211,3,32,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,5421,1535,1535,781,558,330,330,330,330,-1,-1,-1
212,3,33,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,5526,1564,1564,795,568,337,337,337,337,-1,-1,-1
213,3,34,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,5630,1594,1594,810,578,344,344,344,344,-1,-1,-1
214,3,35,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,6928,1957,1957,968,691,386,386,386,386,-1,-1,-1
215,3,36,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,7048,1991,1991,983,702,393,393,393,393,-1,-1,-1
216,3,37,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,7168,2024,2024,999,713,400,400,400,400,-1,-1,-1
217,3,38,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,7288,2058,2058,1014,724,407,407,407,407,-1,-1,-1
218,3,39,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,7408,2091,2091,1029,735,413,413,413,413,-1,-1,-1
219,3,40,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,8611,2437,2437,1280,915,516,516,516,516,-1,-1,-1
220,3,41,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,8732,2471,2471,1296,926,523,523,523,523,-1,-1,-1
221,3,42,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,8853,2505,2505,1312,937,530,530,530,530,-1,-1,-1
222,3,43,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,8974,2539,2539,1327,948,536,536,536,536,-1,-1,-1
223,3,44,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,9095,2573,2573,1343,959,543,543,543,543,-1,-1,-1
224,3,45,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,10137,2873,2873,1511,1079,598,598,598,598,-1,-1,-1
225,3,46,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,10260,2908,2908,1526,1090,605,605,605,605,-1,-1,-1
226,3,47,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,10382,2942,2942,1542,1101,611,611,611,611,-1,-1,-1
227,3,48,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,10504,2976,2976,1558,1113,618,618,618,618,-1,-1,-1
228,3,49,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,10626,3010,3010,1573,1124,625,625,625,625,-1,-1,-1
229,3,50,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,13176,3743,3743,1999,1428,764,764,764,764,-1,-1,-1
230,3,51,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,13316,3782,3782,2016,1440,770,770,770,770,-1,-1,-1
231,3,52,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,13457,3821,3821,2034,1453,777,777,777,777,-1,-1,-1
232,3,53,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,13597,3861,3861,2051,1465,784,784,784,784,-1,-1,-1
233,3,54,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,13738,3900,3900,2068,1477,791,791,791,791,-1,-1,-1
234,3,55,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,15155,4316,4316,2302,1644,857,857,857,857,-1,-1,-1
235,3,56,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,15298,4356,4356,2320,1657,864,864,864,864,-1,-1,-1
236,3,57,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,15441,4396,4396,2337,1669,871,871,871,871,-1,-1,-1
237,3,58,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,15584,4436,4436,2355,1682,878,878,878,878,-1,-1,-1
238,3,59,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,15728,4476,4476,2372,1694,884,884,884,884,-1,-1,-1
239,3,60,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,19855,5652,5652,3064,2189,1104,1104,1104,1104,-1,-1,-1
240,4,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,135,38,38,13,19,12,12,12,12,-1,-1,-1
241,4,2,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,165,46,46,15,21,18,18,18,18,-1,-1,-1
242,4,3,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,195,55,55,17,23,24,24,24,24,-1,-1,-1
243,4,4,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,225,63,63,18,26,30,30,30,30,-1,-1,-1
244,4,5,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,293,82,82,25,35,36,36,36,36,-1,-1,-1
245,4,6,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,323,90,90,27,37,42,42,42,42,-1,-1,-1
246,4,7,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,353,99,99,28,39,48,48,48,48,-1,-1,-1
247,4,8,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,383,107,107,30,42,54,54,54,54,-1,-1,-1
248,4,9,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,413,116,116,31,44,60,60,60,60,-1,-1,-1
249,4,10,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,780,218,218,54,76,66,66,66,66,-1,-1,-1
250,4,11,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,825,231,231,58,81,72,72,72,72,-1,-1,-1
251,4,12,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,870,244,244,61,86,78,78,78,78,-1,-1,-1
252,4,13,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,964,270,270,72,100,84,84,84,84,-1,-1,-1
253,4,14,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1013,284,284,76,106,90,90,90,90,-1,-1,-1
254,4,15,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,1418,397,397,104,145,96,96,96,96,-1,-1,-1
255,4,16,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,1470,412,412,108,152,102,102,102,102,-1,-1,-1
256,4,17,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,1523,426,426,113,158,108,108,108,108,-1,-1,-1
257,4,18,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,1643,460,460,127,178,114,114,114,114,-1,-1,-1
258,4,19,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,1699,476,476,132,185,120,120,120,120,-1,-1,-1
259,4,20,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,2399,680,680,206,288,150,150,150,150,-1,-1,-1
260,4,21,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,2475,701,701,212,297,156,156,156,156,-1,-1,-1
261,4,22,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,2550,723,723,219,306,162,162,162,162,-1,-1,-1
262,4,23,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,2713,768,768,237,332,168,168,168,168,-1,-1,-1
263,4,24,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,2793,790,790,244,342,174,174,174,174,-1,-1,-1
264,4,25,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,3512,992,992,319,447,204,204,204,204,-1,-1,-1
265,4,26,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,3596,1015,1015,327,458,210,210,210,210,-1,-1,-1
266,4,27,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,3679,1039,1039,334,468,216,216,216,216,-1,-1,-1
267,4,28,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,3868,1092,1092,356,499,222,222,222,222,-1,-1,-1
268,4,29,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,3955,1116,1116,365,510,228,228,228,228,-1,-1,-1
269,4,30,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,5212,1477,1477,537,752,317,317,317,317,-1,-1,-1
270,4,31,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,5317,1506,1506,548,767,323,323,323,323,-1,-1,-1
271,4,32,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,5421,1535,1535,558,781,330,330,330,330,-1,-1,-1
272,4,33,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,5526,1564,1564,568,795,337,337,337,337,-1,-1,-1
273,4,34,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,5630,1594,1594,578,810,344,344,344,344,-1,-1,-1
274,4,35,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,6928,1957,1957,691,968,386,386,386,386,-1,-1,-1
275,4,36,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,7048,1991,1991,702,983,393,393,393,393,-1,-1,-1
276,4,37,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,7168,2024,2024,713,999,400,400,400,400,-1,-1,-1
277,4,38,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,7288,2058,2058,724,1014,407,407,407,407,-1,-1,-1
278,4,39,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,7408,2091,2091,735,1029,413,413,413,413,-1,-1,-1
279,4,40,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,8611,2437,2437,915,1280,516,516,516,516,-1,-1,-1
280,4,41,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,8732,2471,2471,926,1296,523,523,523,523,-1,-1,-1
281,4,42,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,8853,2505,2505,937,1312,530,530,530,530,-1,-1,-1
282,4,43,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,8974,2539,2539,948,1327,536,536,536,536,-1,-1,-1
283,4,44,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,9095,2573,2573,959,1343,543,543,543,543,-1,-1,-1
284,4,45,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,10137,2873,2873,1079,1511,598,598,598,598,-1,-1,-1
285,4,46,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,10260,2908,2908,1090,1526,605,605,605,605,-1,-1,-1
286,4,47,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,10382,2942,2942,1101,1542,611,611,611,611,-1,-1,-1
287,4,48,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,10504,2976,2976,1113,1558,618,618,618,618,-1,-1,-1
288,4,49,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,10626,3010,3010,1124,1573,625,625,625,625,-1,-1,-1
289,4,50,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,13176,3743,3743,1428,1999,764,764,764,764,-1,-1,-1
290,4,51,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,13316,3782,3782,1440,2016,770,770,770,770,-1,-1,-1
291,4,52,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,13457,3821,3821,1453,2034,777,777,777,777,-1,-1,-1
292,4,53,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,13597,3861,3861,1465,2051,784,784,784,784,-1,-1,-1
293,4,54,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,13738,3900,3900,1477,2068,791,791,791,791,-1,-1,-1
294,4,55,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,15155,4316,4316,1644,2302,857,857,857,857,-1,-1,-1
295,4,56,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,15298,4356,4356,1657,2320,864,864,864,864,-1,-1,-1
296,4,57,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,15441,4396,4396,1669,2337,871,871,871,871,-1,-1,-1
297,4,58,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,15584,4436,4436,1682,2355,878,878,878,878,-1,-1,-1
298,4,59,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,15728,4476,4476,1694,2372,884,884,884,884,-1,-1,-1
299,4,60,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,19855,5652,5652,2189,3064,1104,1104,1104,1104,-1,-1,-1
300,5,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,135,38,38,13,13,12,14,12,14,-1,-1,-1
301,5,2,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,165,46,46,15,15,18,22,18,22,-1,-1,-1
302,5,3,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,195,55,55,17,17,24,29,24,29,-1,-1,-1
303,5,4,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,225,63,63,18,18,30,36,30,36,-1,-1,-1
304,5,5,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,293,82,82,25,25,36,43,36,43,-1,-1,-1
305,5,6,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,323,90,90,27,27,42,50,42,50,-1,-1,-1
306,5,7,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,353,99,99,28,28,48,58,48,58,-1,-1,-1
307,5,8,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,383,107,107,30,30,54,65,54,65,-1,-1,-1
308,5,9,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,413,116,116,31,31,60,72,60,72,-1,-1,-1
309,5,10,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,780,218,218,54,54,66,79,66,79,-1,-1,-1
310,5,11,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,825,231,231,58,58,72,86,72,86,-1,-1,-1
311,5,12,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,870,244,244,61,61,78,94,78,94,-1,-1,-1
312,5,13,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,964,270,270,72,72,84,101,84,101,-1,-1,-1
313,5,14,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1013,284,284,76,76,90,108,90,108,-1,-1,-1
314,5,15,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,1418,397,397,104,104,96,115,96,115,-1,-1,-1
315,5,16,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,1470,412,412,108,108,102,122,102,122,-1,-1,-1
316,5,17,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,1523,426,426,113,113,108,130,108,130,-1,-1,-1
317,5,18,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,1643,460,460,127,127,114,137,114,137,-1,-1,-1
