id,scene_id,note,mission_id,monsters_0.id,monsters_0.loc,monsters_1.id,monsters_1.loc,monsters_2.id,monsters_2.loc,monsters_3.id,monsters_3.loc,monsters_4.id,monsters_4.loc,monsters_5.id,monsters_5.loc,monsters_6.id,monsters_6.loc,monsters_7.id,monsters_7.loc,monsters_8.id,monsters_8.loc,monsters_9.id,monsters_9.loc,monsters_10.id,monsters_10.loc,monsters_11.id,monsters_11.loc,monsters_12.id,monsters_12.loc,monsters_13.id,monsters_13.loc,monsters_14.id,monsters_14.loc,package_id_0,display_0,package_weight_0,package_id_1,display_1,package_weight_1,package_id_2,display_2,package_weight_2,package_id_3,display_3,package_weight_3,package_id_4,display_4,package_weight_4
211,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30401,8,30401,9,-1,10,30403,11,30403,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
212,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30401,8,30401,9,-1,10,30403,11,30403,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
213,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30401,8,30401,9,-1,10,30403,11,30403,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
214,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30401,8,30401,9,-1,10,-1,11,-1,12,30403,13,30403,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
215,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30401,6,30401,7,-1,8,-1,9,-1,10,30403,11,30403,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
216,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,30467,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,112,1,10000,332,1,1500,-1,0,-1,-1,0,-1
221,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30414,6,30417,7,30414,8,30417,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
222,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30414,6,30417,7,30414,8,30417,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
223,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30414,6,30417,7,30414,8,30417,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
224,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30414,6,30417,7,30414,8,30417,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
225,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30414,6,30417,7,30414,8,30417,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
226,5,哀嚎洞穴,-1,30468,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,113,1,10000,333,1,1500,-1,0,-1,-1,0,-1
231,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30417,6,30417,7,-1,8,-1,9,-1,10,30416,11,30416,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
232,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30417,6,30417,7,-1,8,-1,9,-1,10,30416,11,30416,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
233,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30417,6,30417,7,-1,8,-1,9,-1,10,-1,11,-1,12,30416,13,30416,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
234,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30417,6,30417,7,-1,8,-1,9,-1,10,-1,11,-1,12,30416,13,30416,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
235,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30417,6,30417,7,-1,8,-1,9,-1,10,30416,11,30416,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
236,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30469,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,114,1,10000,331,1,1500,-1,0,-1,-1,0,-1
241,5,哀嚎洞穴,-1,30434,0,-1,1,-1,2,-1,3,-1,4,30435,5,-1,6,-1,7,30435,8,30435,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
242,5,哀嚎洞穴,-1,30434,0,-1,1,-1,2,-1,3,-1,4,30435,5,-1,6,-1,7,30435,8,30435,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
243,5,哀嚎洞穴,-1,30434,0,-1,1,-1,2,-1,3,-1,4,30435,5,-1,6,-1,7,30435,8,30435,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
244,5,哀嚎洞穴,-1,30434,0,-1,1,-1,2,-1,3,-1,4,30435,5,-1,6,-1,7,30435,8,30435,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
245,5,哀嚎洞穴,-1,30434,0,-1,1,-1,2,-1,3,-1,4,30435,5,-1,6,-1,7,30435,8,30435,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
246,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,30470,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,115,1,10000,332,1,1500,-1,0,-1,-1,0,-1
251,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30431,6,30431,7,30438,8,30438,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
252,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30431,6,30431,7,30438,8,30438,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
253,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30431,6,30431,7,30438,8,30438,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
254,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30431,6,30431,7,30438,8,30438,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
255,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30431,6,30431,7,30438,8,30438,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
256,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30471,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,116,1,10000,333,1,1500,-1,0,-1,-1,0,-1
261,5,哀嚎洞穴,-1,30446,0,-1,1,-1,2,-1,3,-1,4,30445,5,30445,6,30445,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
262,5,哀嚎洞穴,-1,30446,0,-1,1,-1,2,-1,3,-1,4,30445,5,30445,6,30445,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
263,5,哀嚎洞穴,-1,30446,0,-1,1,-1,2,-1,3,-1,4,30445,5,-1,6,-1,7,30445,8,30445,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
264,5,哀嚎洞穴,-1,30446,0,-1,1,-1,2,-1,3,-1,4,30445,5,-1,6,-1,7,30445,8,30445,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
265,5,哀嚎洞穴,-1,30446,0,-1,1,-1,2,-1,3,-1,4,30445,5,30445,6,30445,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
266,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,30474,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,117,1,10000,302,1,1500,-1,0,-1,-1,0,-1
271,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30440,6,30440,7,30452,8,30452,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
272,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30440,6,30440,7,30452,8,30452,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
273,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30440,6,30440,7,30452,8,30452,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
274,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30440,6,30440,7,30452,8,30452,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
275,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30440,6,30440,7,30452,8,30452,9,-1,10,-1,11,-1,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
276,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30472,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,118,1,10000,302,1,1500,-1,0,-1,-1,0,-1
281,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,30462,11,30462,12,30463,13,30463,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
282,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,30462,11,30462,12,30463,13,30463,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
283,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,30462,11,30462,12,30463,13,30463,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
284,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,30462,11,30462,12,30463,13,30463,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
285,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,30462,11,30462,12,30463,13,30463,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
286,5,哀嚎洞穴,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30473,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,119,1,10000,302,1,1500,-1,0,-1,-1,0,-1
301,4,死亡矿井,-1,30302,0,-1,1,-1,2,-1,3,-1,4,30301,5,30301,6,30301,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
302,4,死亡矿井,-1,30302,0,-1,1,-1,2,-1,3,-1,4,30301,5,30301,6,30301,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
303,4,死亡矿井,-1,30302,0,-1,1,-1,2,-1,3,-1,4,30301,5,-1,6,-1,7,30301,8,30301,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
304,4,死亡矿井,-1,30302,0,-1,1,-1,2,-1,3,-1,4,30301,5,-1,6,-1,7,30301,8,30301,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
305,4,死亡矿井,-1,30302,0,-1,1,-1,2,-1,3,-1,4,30301,5,-1,6,-1,7,30301,8,30301,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
306,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30361,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,120,1,10000,331,1,1500,-1,0,-1,-1,0,-1
311,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30315,6,30315,7,30323,8,30323,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
312,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30315,6,30315,7,30323,8,30323,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
313,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30315,6,30315,7,30323,8,30323,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
314,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30315,6,30315,7,30323,8,30323,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
315,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30315,6,30315,7,30323,8,30323,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
316,4,死亡矿井,-1,30362,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,121,1,10000,332,1,1500,-1,0,-1,-1,0,-1
321,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30318,5,-1,6,-1,7,-1,8,-1,9,30319,10,30319,11,30320,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
322,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30318,5,-1,6,-1,7,-1,8,-1,9,30320,10,30319,11,30320,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
323,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30318,5,-1,6,-1,7,-1,8,-1,9,30320,10,-1,11,-1,12,30319,13,30320,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
324,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30318,5,-1,6,-1,7,-1,8,-1,9,30319,10,-1,11,-1,12,30319,13,30320,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
325,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30318,6,30318,7,-1,8,-1,9,-1,10,30319,11,30320,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
326,4,死亡矿井,-1,30364,0,-1,1,-1,2,-1,3,-1,4,30363,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,122,1,10000,333,1,1500,-1,0,-1,-1,0,-1
331,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,30328,8,30328,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
332,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,30328,8,30328,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
333,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,30328,8,30328,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
334,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,30328,8,30328,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
335,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,30328,8,30328,9,-1,10,-1,11,-1,12,-1,13,-1,14,331,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
336,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,30365,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,123,1,10000,331,1,1500,-1,0,-1,-1,0,-1
341,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,-1,8,-1,9,-1,10,30329,11,30334,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
342,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,-1,8,-1,9,-1,10,-1,11,-1,12,30329,13,30334,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
343,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30327,8,30327,9,-1,10,-1,11,-1,12,30329,13,30334,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
344,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30327,8,30327,9,-1,10,-1,11,-1,12,30329,13,30334,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
345,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30327,6,30327,7,-1,8,-1,9,-1,10,30329,11,30334,12,-1,13,-1,14,332,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
346,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30368,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,124,1,10000,332,1,1500,-1,0,-1,-1,0,-1
351,4,死亡矿井,-1,30348,0,-1,1,-1,2,-1,3,-1,4,30343,5,30343,6,30343,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
352,4,死亡矿井,-1,30348,0,-1,1,-1,2,-1,3,-1,4,30343,5,-1,6,-1,7,30343,8,30343,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
353,4,死亡矿井,-1,30348,0,-1,1,-1,2,-1,3,-1,4,30343,5,-1,6,-1,7,30343,8,30343,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
354,4,死亡矿井,-1,30348,0,-1,1,-1,2,-1,3,-1,4,30343,5,30343,6,30343,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
355,4,死亡矿井,-1,30348,0,-1,1,-1,2,-1,3,-1,4,30343,5,30343,6,30343,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,333,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
356,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30367,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,125,1,10000,333,1,1500,-1,0,-1,-1,0,-1
361,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30345,6,30347,7,-1,8,-1,9,-1,10,30346,11,30346,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
362,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30345,6,30347,7,-1,8,-1,9,-1,10,-1,11,-1,12,30346,13,30346,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
363,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30345,6,30347,7,-1,8,-1,9,-1,10,-1,11,-1,12,30346,13,30346,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
364,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30345,6,30347,7,-1,8,-1,9,-1,10,-1,11,-1,12,30346,13,30346,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
365,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,30345,8,30347,9,-1,10,30346,11,30346,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
366,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,-1,6,-1,7,-1,8,-1,9,30366,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,126,1,10000,302,1,1500,-1,0,-1,-1,0,-1
371,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30357,6,30359,7,-1,8,-1,9,-1,10,30358,11,30358,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
372,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30357,6,30359,7,-1,8,-1,9,-1,10,30358,11,30358,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
373,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30357,6,30359,7,-1,8,-1,9,-1,10,30358,11,30358,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
374,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30357,6,30359,7,-1,8,-1,9,-1,10,30358,11,30358,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
375,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-1,5,30357,6,30359,7,-1,8,-1,9,-1,10,30358,11,30358,12,-1,13,-1,14,302,1,1500,402,0,400,-1,0,-1,-1,0,-1,-1,0,-1
376,4,死亡矿井,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30369,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,312,1,3000,127,1,10000,302,1,1500,-1,0,-1,-1,0,-1
401,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30502,5,30502,6,30502,7,-1,8,-1,9,-1,10,30501,11,30501,12,-1,13,-1,14,331,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
402,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30502,5,-1,6,-1,7,30502,8,30502,9,-1,10,30501,11,30501,12,-1,13,-1,14,331,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
403,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30502,5,-1,6,-1,7,30502,8,30502,9,-1,10,30501,11,30501,12,-1,13,-1,14,331,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
404,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30502,5,-1,6,-1,7,30502,8,30502,9,-1,10,30501,11,30501,12,-1,13,-1,14,331,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
405,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30502,5,30502,6,30502,7,-1,8,-1,9,-1,10,30501,11,30501,12,-1,13,-1,14,331,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
406,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30586,5,-1,6,-1,7,-1,8,-1,9,-1,10,-1,11,-1,12,-1,13,-1,14,313,1,3000,128,1,10000,331,1,1500,-1,0,-1,-1,0,-1
411,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30520,5,30520,6,30521,7,30525,8,30525,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
412,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30520,5,30520,6,30521,7,30525,8,30525,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
413,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30520,5,30520,6,30521,7,30525,8,30525,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
414,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30521,5,30520,6,30521,7,30525,8,30525,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
415,6,影牙城堡,-1,-1,0,-1,1,-1,2,-1,3,-1,4,30521,5,30520,6,30521,7,30525,8,30525,9,-1,10,-1,11,-1,12,-1,13,-1,14,332,1,1500,403,0,400,-1,0,-1,-1,0,-1,-1,0,-1
