id,name,note,desc,not,type,weapon_type,icon,res,color,level_limit,equip_level,gem_slot_count,race_limit,prof_limit,talent_limit,init_durable,suit_group_id,property_effect.skill,property_effect.endurance,property_effect.physical_strength,property_effect.agile,property_effect.intelligence,property_effect.spirit,property_effect.hp,property_effect.physical_attack,property_effect.magic_attack,property_effect.physical_armor,property_effect.magic_armor,property_effect.critical,property_effect.toughness,property_effect.accurate,property_effect.dodge,property_effect.move_speed,property_effect.attack_speed,strength_type,strength_value
113,equip_name_113,炮姐默认头盔,equip_detail_113,头盔,3,-1,equip_level_20+item_icon_06,1421,1,1,1,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
114,equip_name_114,老相好默认头盔,equip_detail_114,头盔,3,-1,equip_level_20+item_icon_06,1422,1,1,1,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
115,equip_name_115,沉鱼默认头盔,equip_detail_115,头盔,3,-1,equip_level_20+item_icon_06,1423,1,1,1,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
116,equip_name_116,落雁默认面巾,equip_detail_116,头盔,3,-1,equip_level_20+item_icon_06,1424,1,1,1,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1001,equip_name_1001,美屡的测试T0头盔,equip_detail_1001,模型到位,3,-1,equip_level_20+gifts_018,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1002,equip_name_1002,美屡的测试T0肩膀,equip_detail_1002,模型到位,4,-1,equip_level_20+item_icon_01,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1003,equip_name_1003,美屡的测试T0披风,equip_detail_1003,模型到位,8,-1,equip_level_20+gifts_015,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1004,equip_name_1004,美屡的测试T0胸甲,equip_detail_1004,模型到位,5,-1,equip_level_20+item_icon_03,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1005,equip_name_1005,美屡的测试T0护腕,equip_detail_1005,模型到位,6,-1,equip_level_20+gifts_010,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1006,equip_name_1006,美屡的测试T0鞋子,equip_detail_1006,模型到位,7,-1,equip_level_20+gifts_002,3,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1007,equip_name_1007,美屡的测试T0枪,equip_detail_1007,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1011,equip_name_1011,美屡的测试T0.5头盔,equip_detail_1011,模型到位,3,-1,equip_level_20+gifts_018,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1012,equip_name_1012,美屡的测试T0.5肩膀,equip_detail_1012,模型到位,4,-1,equip_level_20+item_icon_01,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1013,equip_name_1013,美屡的测试T0.5披风,equip_detail_1013,模型到位,8,-1,equip_level_20+gifts_015,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1014,equip_name_1014,美屡的测试T0.5胸甲,equip_detail_1014,模型到位,5,-1,equip_level_20+item_icon_03,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1015,equip_name_1015,美屡的测试T0.5护腕,equip_detail_1015,模型到位,6,-1,equip_level_20+gifts_010,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1016,equip_name_1016,美屡的测试T0.5鞋子,equip_detail_1016,模型到位,7,-1,equip_level_20+gifts_002,12,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1017,equip_name_1017,美屡的测试T0.5枪,equip_detail_1017,模型到位,1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1021,equip_name_1021,美屡的测试T1头盔,equip_detail_1021,"",3,-1,equip_level_20+gifts_018,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1022,equip_name_1022,美屡的测试T1肩膀,equip_detail_1022,"",4,-1,equip_level_20+item_icon_01,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1023,equip_name_1023,美屡的测试T1披风,equip_detail_1023,"",8,-1,equip_level_20+gifts_015,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1024,equip_name_1024,美屡的测试T1胸甲,equip_detail_1024,"",5,-1,equip_level_20+item_icon_03,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1025,equip_name_1025,美屡的测试T1护腕,equip_detail_1025,"",6,-1,equip_level_20+gifts_010,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1026,equip_name_1026,美屡的测试T1鞋子,equip_detail_1026,"",7,-1,equip_level_20+gifts_002,21,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1027,equip_name_1027,美屡的测试T1枪,equip_detail_1027,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1031,equip_name_1031,美屡的测试T2头盔,equip_detail_1031,"",3,-1,equip_level_20+gifts_018,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1032,equip_name_1032,美屡的测试T2肩膀,equip_detail_1032,"",4,-1,equip_level_20+item_icon_01,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1033,equip_name_1033,美屡的测试T2披风,equip_detail_1033,"",8,-1,equip_level_20+gifts_015,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1034,equip_name_1034,美屡的测试T2胸甲,equip_detail_1034,"",5,-1,equip_level_20+item_icon_03,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1035,equip_name_1035,美屡的测试T2护腕,equip_detail_1035,"",6,-1,equip_level_20+gifts_010,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1036,equip_name_1036,美屡的测试T2鞋子,equip_detail_1036,"",7,-1,equip_level_20+gifts_002,30,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1037,equip_name_1037,美屡的测试T2枪,equip_detail_1037,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1041,equip_name_1041,美屡的测试T2.5头盔,equip_detail_1041,模型到位,3,-1,equip_level_20+gifts_018,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1042,equip_name_1042,美屡的测试T2.5肩膀,equip_detail_1042,模型到位,4,-1,equip_level_20+item_icon_01,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1043,equip_name_1043,美屡的测试T2.5披风,equip_detail_1043,模型到位,8,-1,equip_level_20+gifts_015,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1044,equip_name_1044,美屡的测试T2.5胸甲,equip_detail_1044,模型到位,5,-1,equip_level_20+item_icon_03,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1045,equip_name_1045,美屡的测试T2.5护腕,equip_detail_1045,模型到位,6,-1,equip_level_20+gifts_010,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1046,equip_name_1046,美屡的测试T2.5鞋子,equip_detail_1046,模型到位,7,-1,equip_level_20+gifts_002,39,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1047,equip_name_1047,美屡的测试T2.5枪,equip_detail_1047,模型到位,1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1051,equip_name_1051,美屡的测试T3头盔,equip_detail_1051,"",3,-1,equip_level_20+gifts_018,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1052,equip_name_1052,美屡的测试T3肩膀,equip_detail_1052,"",4,-1,equip_level_20+item_icon_01,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1053,equip_name_1053,美屡的测试T3披风,equip_detail_1053,"",8,-1,equip_level_20+gifts_015,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1054,equip_name_1054,美屡的测试T3胸甲,equip_detail_1054,"",5,-1,equip_level_20+item_icon_03,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1055,equip_name_1055,美屡的测试T3护腕,equip_detail_1055,"",6,-1,equip_level_20+gifts_010,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1056,equip_name_1056,美屡的测试T3鞋子,equip_detail_1056,"",7,-1,equip_level_20+gifts_002,48,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1057,equip_name_1057,美屡的测试T3枪,equip_detail_1057,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1061,equip_name_1061,美屡的测试20级头盔,equip_detail_1061,"",3,-1,equip_level_20+gifts_018,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1062,equip_name_1062,美屡的测试20级肩膀,equip_detail_1062,"",4,-1,equip_level_20+item_icon_01,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1063,equip_name_1063,美屡的测试20级披风,equip_detail_1063,"",8,-1,equip_level_20+gifts_015,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1064,equip_name_1064,美屡的测试20级胸甲,equip_detail_1064,"",5,-1,equip_level_20+item_icon_03,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1065,equip_name_1065,美屡的测试20级护腕,equip_detail_1065,"",6,-1,equip_level_20+gifts_010,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1066,equip_name_1066,美屡的测试20级鞋子,equip_detail_1066,"",7,-1,equip_level_20+gifts_002,56,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1067,equip_name_1067,美屡的测试20级枪,equip_detail_1067,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1071,equip_name_1071,美屡的测试30级头盔,equip_detail_1071,"",3,-1,equip_level_20+gifts_018,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1072,equip_name_1072,美屡的测试30级肩膀,equip_detail_1072,"",4,-1,equip_level_20+item_icon_01,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1073,equip_name_1073,美屡的测试30级披风,equip_detail_1073,"",8,-1,equip_level_20+gifts_015,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1074,equip_name_1074,美屡的测试30级胸甲,equip_detail_1074,"",5,-1,equip_level_20+item_icon_03,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1075,equip_name_1075,美屡的测试30级护腕,equip_detail_1075,"",6,-1,equip_level_20+gifts_010,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1076,equip_name_1076,美屡的测试30级鞋子,equip_detail_1076,"",7,-1,equip_level_20+gifts_002,59,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1077,equip_name_1077,美屡的测试30级枪,equip_detail_1077,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1081,equip_name_1081,美屡的测试40级头盔,equip_detail_1081,"",3,-1,equip_level_20+gifts_018,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1082,equip_name_1082,美屡的测试40级肩膀,equip_detail_1082,"",4,-1,equip_level_20+item_icon_01,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1083,equip_name_1083,美屡的测试40级披风,equip_detail_1083,"",8,-1,equip_level_20+gifts_015,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1084,equip_name_1084,美屡的测试40级胸甲,equip_detail_1084,"",5,-1,equip_level_20+item_icon_03,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1085,equip_name_1085,美屡的测试40级护腕,equip_detail_1085,"",6,-1,equip_level_20+gifts_010,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1086,equip_name_1086,美屡的测试40级鞋子,equip_detail_1086,"",7,-1,equip_level_20+gifts_002,62,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1087,equip_name_1087,美屡的测试40级枪,equip_detail_1087,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1091,equip_name_1091,美屡的测试50级头盔,equip_detail_1091,"",3,-1,equip_level_20+gifts_018,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1092,equip_name_1092,美屡的测试50级肩膀,equip_detail_1092,"",4,-1,equip_level_20+item_icon_01,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1093,equip_name_1093,美屡的测试50级披风,equip_detail_1093,"",8,-1,equip_level_20+gifts_015,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1094,equip_name_1094,美屡的测试50级胸甲,equip_detail_1094,"",5,-1,equip_level_20+item_icon_03,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1095,equip_name_1095,美屡的测试50级护腕,equip_detail_1095,"",6,-1,equip_level_20+gifts_010,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1096,equip_name_1096,美屡的测试50级鞋子,equip_detail_1096,"",7,-1,equip_level_20+gifts_002,66,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1097,equip_name_1097,美屡的测试50级枪,equip_detail_1097,"",1,5,equip_level_20+item_icon_06,-1,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1101,equip_name_1101,哀木涕的测试T0头盔,equip_detail_1101,模型到位,3,-1,equip_level_20+gifts_018,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1102,equip_name_1102,哀木涕的测试T0肩膀,equip_detail_1102,模型到位,4,-1,equip_level_20+item_icon_01,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1103,equip_name_1103,哀木涕的测试T0披风,equip_detail_1103,模型到位,8,-1,equip_level_20+gifts_015,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1104,equip_name_1104,哀木涕的测试T0胸甲,equip_detail_1104,模型到位,5,-1,equip_level_20+item_icon_03,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1105,equip_name_1105,哀木涕的测试T0护腕,equip_detail_1105,模型到位,6,-1,equip_level_20+gifts_010,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1106,equip_name_1106,哀木涕的测试T0鞋子,equip_detail_1106,模型到位,7,-1,equip_level_20+gifts_002,1,1,1,20,1,0,0,0,100,101,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1107,equip_name_1107,哀木涕的测试T0单手剑,equip_detail_1107,"",12,10,equip_level_20+item_icon_02,-1,1,1,20,1,0,0,0,100,1001,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1108,equip_name_1108,哀木涕的测试T0盾,equip_detail_1108,"",2,14,equip_level_20+item_icon_07,-1,1,1,20,1,0,0,0,100,2001,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1111,equip_name_1111,哀木涕的测试T0.5头盔,equip_detail_1111,模型到位,3,-1,equip_level_20+gifts_018,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1112,equip_name_1112,哀木涕的测试T0.5肩膀,equip_detail_1112,模型到位,4,-1,equip_level_20+item_icon_01,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1113,equip_name_1113,哀木涕的测试T0.5披风,equip_detail_1113,模型到位,8,-1,equip_level_20+gifts_015,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1114,equip_name_1114,哀木涕的测试T0.5胸甲,equip_detail_1114,模型到位,5,-1,equip_level_20+item_icon_03,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1115,equip_name_1115,哀木涕的测试T0.5护腕,equip_detail_1115,模型到位,6,-1,equip_level_20+gifts_010,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1116,equip_name_1116,哀木涕的测试T0.5鞋子,equip_detail_1116,模型到位,7,-1,equip_level_20+gifts_002,10,1,1,20,1,0,0,0,100,102,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1117,equip_name_1117,哀木涕的测试T0.5单手剑,equip_detail_1117,模型到位,12,10,equip_level_20+item_icon_02,-1,1,1,20,1,0,0,0,100,1002,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1118,equip_name_1118,哀木涕的测试T0.5盾,equip_detail_1118,模型到位,2,14,equip_level_20+item_icon_07,-1,1,1,20,1,0,0,0,100,2002,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1121,equip_name_1121,哀木涕的测试T1头盔,equip_detail_1121,模型到位,3,-1,equip_level_20+gifts_018,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1122,equip_name_1122,哀木涕的测试T1肩膀,equip_detail_1122,模型到位,4,-1,equip_level_20+item_icon_01,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1123,equip_name_1123,哀木涕的测试T1披风,equip_detail_1123,模型到位,8,-1,equip_level_20+gifts_015,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1124,equip_name_1124,哀木涕的测试T1胸甲,equip_detail_1124,模型到位,5,-1,equip_level_20+item_icon_03,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1125,equip_name_1125,哀木涕的测试T1护腕,equip_detail_1125,模型到位,6,-1,equip_level_20+gifts_010,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1126,equip_name_1126,哀木涕的测试T1鞋子,equip_detail_1126,模型到位,7,-1,equip_level_20+gifts_002,19,1,1,20,1,0,0,0,100,103,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1127,equip_name_1127,哀木涕的测试T1单手剑,equip_detail_1127,模型到位,12,10,equip_level_20+item_icon_02,-1,1,1,20,1,0,0,0,100,1003,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1128,equip_name_1128,哀木涕的测试T1盾,equip_detail_1128,模型到位,2,14,equip_level_20+item_icon_07,-1,1,1,20,1,0,0,0,100,2003,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1131,equip_name_1131,哀木涕的测试T2头盔,equip_detail_1131,模型到位,3,-1,equip_level_20+gifts_018,28,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1132,equip_name_1132,哀木涕的测试T2肩膀,equip_detail_1132,模型到位,4,-1,equip_level_20+item_icon_01,28,1,1,20,1,0,0,0,100,104,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1133,equip_name_1133,哀木涕的测试T2披风,equip_detail_1133,模型到位,8,-1,equip_level_20+gifts_015,28,1,1,20,1,0,0,0,100,104,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1134,equip_name_1134,哀木涕的测试T2胸甲,equip_detail_1134,模型到位,5,-1,equip_level_20+item_icon_03,28,1,1,20,1,0,0,0,100,104,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1135,equip_name_1135,哀木涕的测试T2护腕,equip_detail_1135,模型到位,6,-1,equip_level_20+gifts_010,28,1,1,20,1,0,0,0,100,104,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1136,equip_name_1136,哀木涕的测试T2鞋子,equip_detail_1136,模型到位,7,-1,equip_level_20+gifts_002,28,1,1,20,1,0,0,0,100,104,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1137,equip_name_1137,哀木涕的测试T2单手剑,equip_detail_1137,模型到位,12,10,equip_level_20+item_icon_02,-1,1,1,20,1,0,0,0,100,1004,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1138,equip_name_1138,哀木涕的测试T2盾,equip_detail_1138,模型到位,2,14,equip_level_20+item_icon_07,-1,1,1,20,1,0,0,0,100,2004,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1141,equip_name_1141,哀木涕的测试T2.5头盔,equip_detail_1141,"",3,-1,equip_level_20+gifts_018,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1142,equip_name_1142,哀木涕的测试T2.5肩膀,equip_detail_1142,"",4,-1,equip_level_20+item_icon_01,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1143,equip_name_1143,哀木涕的测试T2.5披风,equip_detail_1143,"",8,-1,equip_level_20+gifts_015,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1144,equip_name_1144,哀木涕的测试T2.5胸甲,equip_detail_1144,"",5,-1,equip_level_20+item_icon_03,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1145,equip_name_1145,哀木涕的测试T2.5护腕,equip_detail_1145,"",6,-1,equip_level_20+gifts_010,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1146,equip_name_1146,哀木涕的测试T2.5鞋子,equip_detail_1146,"",7,-1,equip_level_20+gifts_002,37,1,1,20,1,0,0,0,100,105,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1147,equip_name_1147,哀木涕的测试T2.5单手剑,equip_detail_1147,"",12,10,equip_level_20+item_icon_02,-1,1,1,20,1,0,0,0,100,1005,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1148,equip_name_1148,哀木涕的测试T2.5盾,equip_detail_1148,"",2,14,equip_level_20+item_icon_07,-1,1,1,20,1,0,0,0,100,2005,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1151,equip_name_1151,哀木涕的测试T3头盔,equip_detail_1151,模型到位,3,-1,equip_level_20+gifts_018,46,1,1,20,1,0,0,0,100,-1,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
1152,equip_name_1152,哀木涕的测试T3肩膀,equip_detail_1152,模型到位,4,-1,equip_level_20+item_icon_01,46,1,1,20,1,0,0,0,100,106,-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,hp,10.0
