id,res_id,actor_name,level,note,name,tips,desc,icon,damage_note,damage_note1,effect,initial1,variable1,islevel1,initial2,variable2,islevel2,initial3,variable3,islevel3
200193,10019,神棍德,1,狂暴回复,skill_name_200193,使德鲁伊在接下来的5秒内回复大量生命值,skill_detail_200193,skill_actor_10019+icon_skill_sgd_3,回复75%的生命值,回复{0}%的生命值,skill_LVdetail_200193,15.0,1.0,0,0.0,0.0,0,0.0,0.0,0
200194,10019,神棍德,1,挑战咆哮,skill_name_200194,嘲讽附近所有的敌人，强制攻击施法者3秒,skill_detail_200194,skill_actor_10019+icon_skill_sgd_4,提升嘲讽命中率,提升嘲讽命中率,skill_LVdetail_200194,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200200,10020,花花,1,治疗之触,skill_name_200200,治疗友方目标，恢复目标生命值，造成100%的治疗效果,skill_detail_200200,skill_actor_10020+icon_skill_hh_0,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200200,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200201,10020,花花,1,生命绽放,skill_name_200201,治疗目标，在10秒内持续恢复5次生命值，每次造成25%的治疗效果。并在效果结束时再恢复1次生命值，造成50%的治疗效果。,skill_detail_200201,skill_actor_10020+icon_skill_hh_1,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200201,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200202,10020,花花,1,愈合,skill_name_200202,治疗友方目标，为其回复生命值，造成125%的治疗效果，并在10秒钟持续恢复5次生命值，每次造成10%的治疗效果。,skill_detail_200202,skill_actor_10020+icon_skill_hh_2,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200202,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200203,10020,花花,1,宁静,skill_name_200203,使附近所有友方目标5秒内持续恢复5次生命值，每次造成35%的治疗效果。你必须不断引导能量以维持法术,skill_detail_200203,skill_actor_10020+icon_skill_hh_3,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200203,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200204,10020,花花,1,战复,skill_name_200204,战斗中复活1个阵亡的的友方目标,skill_detail_200204,skill_actor_10020+icon_skill_hh_4,复活目标50%生命值,复活单位拥有{0}%点生命值,skill_LVdetail_200204,20.0,0.5,0,0.0,0.0,0,0.0,0.0,0
200230,10023,娇花,1,暗影箭,skill_name_200230,向目标射出1支暗影箭，造成80%的暗影法术伤害,skill_detail_200230,skill_actor_10023+icon_skill_jh_0,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200230,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200231,10023,娇花,1,腐蚀术,skill_name_200231,腐蚀目标，10秒内造成5次腐蚀伤害，每次腐蚀造成32%的腐蚀伤害,skill_detail_200231,skill_actor_10023+icon_skill_jh_1,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200231,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200232,10023,娇花,1,恶魔召唤,skill_name_200232,召唤小鬼为你作战，持续20秒，对最近的敌人进行攻击，小鬼继承施法者45%的法术强度,skill_detail_200232,skill_actor_10023+icon_skill_jh_2,小鬼提升854点法术强度,小鬼提升{0}点法术强度,skill_LVdetail_200232,0.0,854.0,1,0.0,0.0,0,0.0,0.0,0
200233,10023,娇花,1,生命虹吸,skill_name_200233,持续引导，每秒将目标受到40%的暗影法术伤害，伤害的50%转化为生命值给施法者，持续5秒,skill_detail_200233,skill_actor_10023+icon_skill_jh_3,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200233,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200234,10023,娇花,1,死亡缠绕,skill_name_200234,使目标惊慌逃跑，3秒内造成3次伤害，每次造成60%的暗影法术伤害，伤害的50%转化为生命值给施法者,skill_detail_200234,skill_actor_10023+icon_skill_jh_4,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200234,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200260,10026,沐丝,1,治疗术,skill_name_200260,治疗友方目标，恢复目标生命值，造成100%的治疗效果,skill_detail_200260,skill_actor_10026+icon_skill_ms_0,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200260,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200261,10026,沐丝,1,群体驱散,skill_name_200261,对敌方全体施法驱散魔法，清除目标身上的1个增益效果。,skill_detail_200261,skill_actor_10026+icon_skill_ms_1,提升驱散成功率,提升驱散成功率,skill_LVdetail_200261,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200262,10026,沐丝,1,神圣之环,skill_name_200262,治疗附近所有友方目标，恢复目标生命值，造成125%的治疗效果,skill_detail_200262,skill_actor_10026+icon_skill_ms_2,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200262,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200263,10026,沐丝,1,神圣新星,skill_name_200263,制造1次以施法者为中心的神圣能量爆炸，对自身范围5米内的所有敌对目标造成100%的神圣伤害，并为自身范围5米内的所有友方目标恢复生命值，造成100%的治疗效果。,skill_detail_200263,skill_actor_10026+icon_skill_ms_3,提升1715点治疗强度和法术强度,提升{0}点治疗强度和法术强度,skill_LVdetail_200263,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200264,10026,沐丝,1,救赎之魂,skill_name_200264,在死亡之后变身为救赎之魂，持续15秒钟，可以继续存活释放技能,skill_detail_200264,skill_actor_10026+icon_skill_ms_4,当前救赎之魂等级为60,当前救赎之魂等级为{0},skill_LVdetail_200264,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0
200265,10026,沐丝,1,真言术盾（开场剧情）,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200270,10027,闭月,1,暗言术痛,skill_name_200270,向目标释放暗言术痛，造成80%的暗影法术伤害，并使目标在接下来的4秒内累计承受此次技能75%的额外暗影伤害,skill_detail_200270,skill_actor_10027+icon_skill_by_0,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200270,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200271,10027,闭月,1,心灵尖啸,skill_name_200271,发出心灵尖啸，使周围5米范围内的目标惊慌失措逃跑3秒，受伤则恢复正常,skill_detail_200271,skill_actor_10027+icon_skill_by_1,提升恐惧命中率,提升恐惧命中率,skill_LVdetail_200271,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200272,10027,闭月,1,吸血鬼的拥抱,skill_name_200272,用暗影的力量笼罩目标，20秒内，提升你对目标造成的暗影法术伤害，并且你对其造成伤害的20%转为治疗全体,skill_detail_200272,skill_actor_10027+icon_skill_by_2,提升343点法术强度,提升{0}点法术强度,skill_LVdetail_200272,0.0,343.0,1,0.0,0.0,0,0.0,0.0,0
200273,10027,闭月,1,噬灵瘟疫,skill_name_200273,使目标染病，立即造成140%的暗影法术伤害，并使目标在10秒内承受此次技能75%的额外暗影伤害，伤害的30%转为治疗施法者,skill_detail_200273,skill_actor_10027+icon_skill_by_3,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200273,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200274,10027,闭月,1,心灵震爆,skill_name_200274,用暗影魔法攻击目标，造成160%的暗影法术伤害,skill_detail_200274,skill_actor_10027+icon_skill_by_4,提升1715点法术强度,提升{0}点法术强度,skill_LVdetail_200274,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200280,10028,大小姐,1,圣光闪现,skill_name_200280,治疗友方目标，恢复目标生命值，造成100%的治疗效果,skill_detail_200280,skill_actor_10028+icon_skill_dxj_0,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200280,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200281,10028,大小姐,1,光明祝福,skill_name_200281,为全体队友施加光明祝福，使全体队伍受治疗效果增加，持续20秒,skill_detail_200281,skill_actor_10028+icon_skill_dxj_1,提升686点治疗强度,提升{0}点治疗强度,skill_LVdetail_200281,0.0,686.0,1,0.0,0.0,0,0.0,0.0,0
200282,10028,大小姐,1,圣光审判,skill_name_200282,对敌方仇恨最高的目标施放圣光审判，接下来15次或者10秒，对该目标造成伤害时，可以恢复攻击者的生命值，造成10%的治疗效果,skill_detail_200282,skill_actor_10028+icon_skill_dxj_2,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200282,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200283,10028,大小姐,1,圣疗术,skill_name_200283,当有队友生命值低于20%，治疗该目标，为其恢复大量生命值,skill_detail_200283,skill_actor_10028+icon_skill_dxj_3,回复目标60%的生命值,回复目标{0}%最大生命值,skill_LVdetail_200283,30.0,0.5,0,0.0,0.0,0,0.0,0.0,0
200284,10028,大小姐,1,圣光信标,skill_name_200284,为生命值最高的友方附加1个圣光信标，10秒内任意治疗法术都会触发圣光信标的圣光术治疗，造成75%的治疗效果,skill_detail_200284,skill_actor_10028+icon_skill_dxj_4,提升1715点治疗强度,提升{0}点治疗强度,skill_LVdetail_200284,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200290,10029,圣光棍棍,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200291,10029,圣光棍棍,1,神圣之盾,skill_name_200291,立即获得4层神圣之盾，持续10秒。40%几率抵抗直接伤害，并对攻击者造成50%的神圣伤害，消耗1层神圣之盾,skill_detail_200291,skill_actor_10029+icon_skill_sggg_1,提升627点攻击强度，以目标抗性计算,提升{0}点攻击强度,skill_LVdetail_200291,0.0,627.0,1,0.0,0.0,0,0.0,0.0,0
200292,10029,圣光棍棍,1,神圣震击,skill_name_200292,以神圣的能量冲击目标，敌对目标则造成100%的神圣伤害，友方则回复生命值,skill_detail_200292,skill_actor_10029+icon_skill_sggg_2,提升627点攻击强度，以目标抗性计算；或者治疗1880点生命值,提升{0}点攻击强度，治疗{1}点生命值,skill_LVdetail_200292,0.0,627.0,1,0.0,1880.0,1,0.0,0.0,0
200293,10029,圣光棍棍,1,圣盾术,skill_name_200293,使圣骑士对所有的伤害和效果免疫，持续5秒，但是降低圣骑士造成的伤害,skill_detail_200293,skill_actor_10029+icon_skill_sggg_3,圣骑士造成的伤害降低50%,圣骑士造成的伤害降低{0}%,skill_LVdetail_200293,80.0,-0.5,0,0.0,0.0,0,0.0,0.0,0
200294,10029,圣光棍棍,1,牺牲祝福,skill_name_200294,为生命值最低的友方增加牺牲祝福，每次该队友被击中时，圣骑士都将分担部分伤害，持续10秒,skill_detail_200294,skill_actor_10029+icon_skill_sggg_4,分担80%伤害,分担{0}%伤害,skill_LVdetail_200294,50.0,0.5,0,0.0,0.0,0,0.0,0.0,0
200300,10030,大大姐,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200301,10030,大大姐,1,奉献,skill_name_200301,将圣洁的力量灌注脚下的土地，对8秒内进入的敌人每秒造成20%的神圣伤害,skill_detail_200301,skill_actor_10030+icon_skill_ddj_1,提升1715点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_200301,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200302,10030,大大姐,1,命令圣印,skill_name_200302,对目标造成100%的物理伤害，为目标附加4层命令圣印，使对目标的任何物理攻击都会消耗1层命令圣印，伤害的60%转化为生命值，持续10秒,skill_detail_200302,skill_actor_10030+icon_skill_ddj_2,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200302,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200303,10030,大大姐,1,神圣风暴,skill_name_200303,对4米范围内最多4个目标造成100%的神圣伤害，同时对4米内所有友方恢复此伤害的25%生命值,skill_detail_200303,skill_actor_10030+icon_skill_ddj_3,提升1715点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_200303,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200304,10030,大大姐,1,复仇,skill_name_200304,使你的所有伤害在对敌人造成致命一击之后获得攻击强度的提升，持续8秒,skill_detail_200304,skill_actor_10030+icon_skill_ddj_4,提升515点攻击强度,提升{0}点攻击强度,skill_LVdetail_200304,0.0,515.0,1,0.0,0.0,0,0.0,0.0,0
200310,10031,老相好,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200311,10031,老相好,1,十字军打击,skill_name_200311,以十字军之力对目标造成140%的物理伤害,skill_detail_200311,skill_actor_10031+icon_skill_lxh_1,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200311,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200312,10031,老相好,1,正义审判,skill_name_200312,对目标造成120%的物理伤害，为目标添加4层正义圣印，持续10秒，使对目标的任何物理攻击都会消耗1层正义圣印，造成额外30%的物理伤害,skill_detail_200312,skill_actor_10031+icon_skill_lxh_2,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200312,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200313,10031,老相好,1,愤怒之锤,skill_name_200313,尝试杀死一个受伤的敌人，对其造成400%的神圣伤害，只对生命值少于20%的敌人生效,skill_detail_200313,skill_actor_10031+icon_skill_lxh_3,提升1715点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_200313,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200314,10031,老相好,1,制裁之锤,skill_name_200314,对距离最远的目标释放，造成100%的物理伤害，并使目标晕眩4秒,skill_detail_200314,skill_actor_10031+icon_skill_lxh_4,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200314,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200320,10032,女贼,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200321,10032,女贼,1,背刺,skill_name_200321,闪至敌人背后进行背刺，造成100%的物理伤害，此次伤害必定命中，暴击率提升50%，并提升20%爆击伤害，增加1个连击点数,skill_detail_200321,skill_actor_10032+icon_skill_nz_1,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200321,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200322,10032,女贼,1,致命毒药,skill_name_200322,给1件武器浸毒，使女贼的每次攻击都有20%的概率令敌人中毒，3秒内每秒造成27%的次自然伤害。中毒时获得1个连击点数,skill_detail_200322,skill_actor_10032+icon_skill_nz_2,提升1715点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_200322,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200323,10032,女贼,1,割裂,skill_name_200323,终结技，5个连击点数自动触发，割裂目标，使敌人在接下来的10秒内受到5次割裂伤害，每次割裂造成40%的流血伤害,skill_detail_200323,skill_actor_10032+icon_skill_nz_3,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200323,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200324,10032,女贼,1,速效毒药,skill_name_200324,给1件武器浸毒，使女贼的每次攻击都有20%的概率令敌人中毒，立即造成80%的自然伤害。中毒时获得1个连击点数,skill_detail_200324,skill_actor_10032+icon_skill_nz_4,提升1715点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_200324,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200330,10033,呆贼,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200331,10033,呆贼,1,邪恶攻击,skill_name_200331,对目标造成90%的物理伤害，奖励1个连击点数,skill_detail_200331,skill_actor_10033+icon_skill_dz_1,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200331,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200332,10033,呆贼,1,剑刃乱舞,skill_name_200332,立即获得1个连击点数，提升你的攻击强度，另外还可以对附近的1个额外的敌人造成同等伤害，持续8秒。,skill_detail_200332,skill_actor_10033+icon_skill_dz_2,提升515点攻击强度,提升{0}点攻击强度,skill_LVdetail_200332,0.0,515.0,1,0.0,0.0,0,0.0,0.0,0
200333,10033,呆贼,1,剔骨,skill_name_200333,终结技，5个连击点数自动触发，对目标造成140%的物理伤害,skill_detail_200333,skill_actor_10033+icon_skill_dz_3,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200333,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200334,10033,呆贼,1,无情打击,skill_name_200334,暴击后，立即获得1个连击点数，并增加爆击率，持续8秒,skill_detail_200334,skill_actor_10033+icon_skill_dz_4,爆击率提高20%,爆击率提高{0}%,skill_LVdetail_200334,8.0,0.2,0,0.0,0.0,0,0.0,0.0,0
200340,10034,落雁,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200341,10034,落雁,1,出血,skill_name_200341,立即对目标造成100%的物理伤害，目标进入出血状态，受到的物理伤害提高，持续8秒或生效5次，每次有20%的概率增加1个连击点数。奖励1个连击点数,skill_detail_200341,skill_actor_10034+icon_skill_ly_1,提升1715点攻击强度，增加目标受到的物理伤害188点,提升{0}点攻击强度，增加目标受到的物理伤害{1}点,skill_LVdetail_200341,0.0,1715.0,1,0.0,188.0,1,0.0,0.0,0
200342,10034,落雁,1,绞喉,skill_name_200342,潜行至目标背后，猛勒敌人的脖子，使敌人在接下来的10秒内受到10次窒息伤害，每次窒息造成20%的物理伤害。奖励1个连击点数,skill_detail_200342,skill_actor_10034+icon_skill_ly_2,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200342,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200343,10034,落雁,1,肾击,skill_name_200343,终结技，5个连击点数自动触发，造成100%的物理伤害，使目标昏迷4秒,skill_detail_200343,skill_actor_10034+icon_skill_ly_3,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200343,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200344,10034,落雁,1,预谋,skill_name_200344,对目标进行2次攻击，每次造成100%的物理伤害，并立即获得2个连击点数,skill_detail_200344,skill_actor_10034+icon_skill_ly_4,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200344,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200350,10035,三颤,1,普通攻击,"","","","","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
200351,10035,三颤,1,伏击,skill_name_200351,潜行至目标身后进行伏击，造成100%的物理伤害，此次伤害必定命中，提升50%爆击，并提升20%爆击伤害,skill_detail_200351,skill_actor_10035+icon_skill_sc_1,提升1715点攻击强度,提升{0}点攻击强度,skill_LVdetail_200351,0.0,1715.0,1,0.0,0.0,0,0.0,0.0,0
200352,10035,三颤,1,闷棍,skill_name_200352,使最远目标瘫痪20秒，受攻击恢复正常,skill_detail_200352,skill_actor_10035+icon_skill_sc_2,提升瘫痪命中率,提升瘫痪命中率,skill_LVdetail_200352,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
